timestamp,link_id,throughput,delay,jitter,loss
2023-06-11 15:02:35.812163,4-3-2-5,1683,1.21653079987,0.074028968811,0
2023-06-11 15:02:35.812214,3-3-2-4,41963,0.823020935059,0.241160392761,0
2023-06-11 15:02:48.815363,2-3-2-3,311299,1.55794620514,0.338554382324,0
2023-06-11 15:02:48.815464,5-3-2-6,720,0.945568084717,0.414490699768,0
2023-06-11 15:02:48.815521,1-2-2-2,702590,387.687563896,267.430782318,0
2023-06-11 15:02:48.815559,4-3-2-5,31724,1.35946273804,0.142931938171,0
2023-06-11 15:02:48.815624,3-3-2-4,102489,1.48797035217,0.664949417114,0
2023-06-11 15:03:01.819095,2-3-2-3,418385,1.35278701782,0.205159187317,0
2023-06-11 15:03:01.819202,5-3-2-6,3593,9.87660884857,8.93104076385,0
2023-06-11 15:03:01.819259,1-2-2-2,701998,33.8933467865,353.79421711,15.3846153846
2023-06-11 15:03:01.819319,4-3-2-5,95868,1.32751464844,0.0319480895996,0
2023-06-11 15:03:01.819375,3-3-2-4,226188,1.74593925476,0.257968902588,0
2023-06-11 15:03:14.822794,2-3-2-3,478908,1.88994407654,0.537157058716,0
2023-06-11 15:03:14.822909,5-3-2-6,34580,1.31356716156,8.56304168701,0
2023-06-11 15:03:14.822966,1-2-2-2,628846,318.517565727,284.624218941,0
2023-06-11 15:03:14.823004,4-3-2-5,182969,1.34801864624,0.0205039978027,0
2023-06-11 15:03:14.823056,3-3-2-4,364360,1.45554542542,0.290393829346,0
2023-06-11 15:03:27.825398,2-3-2-3,474233,1.93071365356,0.0407695770264,0
2023-06-11 15:03:27.825541,5-3-2-6,83912,1.24752521515,0.0660419464111,0
2023-06-11 15:03:27.825598,1-2-2-2,610537,144.480705261,174.036860466,0
2023-06-11 15:03:27.825654,4-3-2-5,194104,1.43420696259,0.0861883163452,0
2023-06-11 15:03:27.825709,3-3-2-4,349251,1.5641450882,0.108599662781,0
2023-06-11 15:03:40.880557,2-3-2-3,581113,9.31966304779,7.38894939423,0
2023-06-11 15:03:40.880649,5-3-2-6,130204,0,1.24752521515,0
2023-06-11 15:03:40.880698,1-2-2-2,677161,509.614109993,365.133404732,0
2023-06-11 15:03:40.880763,4-3-2-5,260766,0,1.43420696259,0
2023-06-11 15:03:40.880814,3-3-2-4,443710,1.08456611633,0.479578971863,0
2023-06-11 15:03:53.883982,2-3-2-3,590110,0,9.31966304779,0
2023-06-11 15:03:53.884075,5-3-2-6,127816,0,0,0
2023-06-11 15:03:53.884122,1-2-2-2,702657,432.356119156,77.2579908371,7.69230769231
2023-06-11 15:03:53.884215,4-3-2-5,265115,0,0,0
2023-06-11 15:03:53.884266,3-3-2-4,452937,0,1.08456611633,0
2023-06-11 15:04:06.887605,2-3-2-3,561290,1.88398361206,1.88398361206,0
2023-06-11 15:04:06.887701,5-3-2-6,135677,1.14214420319,1.14214420319,0
2023-06-11 15:04:06.887767,1-2-2-2,698812,396.196484566,36.1596345901,7.69230769231
2023-06-11 15:04:06.887846,4-3-2-5,265540,1.2184381485,1.2184381485,0
2023-06-11 15:04:06.887914,3-3-2-4,426540,1.33752822876,1.33752822876,0
2023-06-11 15:04:19.889946,2-3-2-3,529854,214.182853699,212.298870087,0
2023-06-11 15:04:19.890054,5-3-2-6,128404,1.36291980743,0.220775604248,0
2023-06-11 15:04:19.890120,1-2-2-2,564395,343.671441078,52.5250434875,0
2023-06-11 15:04:19.890155,4-3-2-5,259720,36.8545055389,35.6360673904,0
2023-06-11 15:04:19.890185,3-3-2-4,403264,21.5500593185,20.2125310898,0
2023-06-11 15:04:32.892698,2-3-2-3,667264,206.501126289,7.68172740936,0
2023-06-11 15:04:32.892796,5-3-2-6,225076,1.32584571838,0.0370740890503,0
2023-06-11 15:04:32.892868,1-2-2-2,667211,318.150639534,25.5208015442,0
2023-06-11 15:04:32.892905,4-3-2-5,459169,221.77195549,184.917449951,0
2023-06-11 15:04:32.892957,3-3-2-4,644977,18.1329250336,3.41713428497,15.3846153846
2023-06-11 15:04:45.897358,2-3-2-3,684419,1.58846378326,204.912662506,0
2023-06-11 15:04:45.897459,5-3-2-6,265468,10.4035139084,9.07766819,0
2023-06-11 15:04:45.897516,1-2-2-2,684419,315.322637558,2.82800197601,0
2023-06-11 15:04:45.897555,4-3-2-5,639761,2.14111804962,219.63083744,0
2023-06-11 15:04:45.897624,3-3-2-4,684318,1.93202495575,16.2009000778,0
2023-06-11 15:04:58.900303,2-3-2-3,554102,1.44243240356,0.1460313797,0
2023-06-11 15:04:58.900447,5-3-2-6,499680,13.4900808334,3.08656692505,0
2023-06-11 15:04:58.900506,1-2-2-2,554102,315.983057022,0.660419464111,0
2023-06-11 15:04:58.900561,4-3-2-5,554102,0,2.14111804962,0
2023-06-11 15:04:58.900615,3-3-2-4,554203,1.27494335175,0.657081604004,0
2023-06-11 15:05:11.902342,2-3-2-3,146025,1.27649307251,0.165939331055,0
2023-06-11 15:05:11.902454,5-3-2-6,145977,0,13.4900808334,0
2023-06-11 15:05:11.902520,1-2-2-2,145977,0.954508781433,315.028548241,0
2023-06-11 15:05:11.902596,4-3-2-5,146025,9.8968744278,9.8968744278,0
2023-06-11 15:05:11.902666,3-3-2-4,145977,1.38711929321,0.112175941467,0
2023-06-11 15:05:24.905591,2-3-2-3,672,12.9646062851,11.6881132126,0
2023-06-11 15:05:24.905679,5-3-2-6,672,0,0,0
2023-06-11 15:05:24.905726,1-2-2-2,720,0.768423080444,0.186085700989,0
2023-06-11 15:05:24.905762,4-3-2-5,672,0,9.8968744278,0
2023-06-11 15:05:24.905831,3-3-2-4,672,0,1.38711929321,0
2023-06-11 15:05:37.909052,2-3-2-3,672,1.24299526215,11.7216110229,0
2023-06-11 15:05:37.909146,5-3-2-6,720,1.43563747406,1.43563747406,0
2023-06-11 15:05:37.909204,1-2-2-2,201107,190.956950188,190.188527107,0
2023-06-11 15:05:37.909261,4-3-2-5,672,1.23620033264,1.23620033264,0
2023-06-11 15:05:37.909299,3-3-2-4,720,1.28602981567,1.28602981567,0
2023-06-11 15:05:50.913002,2-3-2-3,1624,1.45864486694,0.215649604797,0
2023-06-11 15:05:50.913114,5-3-2-6,672,1.20234489441,0.233292579651,0
2023-06-11 15:05:50.913171,1-2-2-2,553580,116.417169571,74.5397806168,15.3846153846
2023-06-11 15:05:50.913207,4-3-2-5,720,1.41143798828,0.17523765564,0
2023-06-11 15:05:50.913258,3-3-2-4,672,1.33442878723,0.0483989715576,0
2023-06-11 15:06:03.914916,2-3-2-3,21894,0,1.45864486694,0
2023-06-11 15:06:03.915000,5-3-2-6,720,0,1.20234489441,0
2023-06-11 15:06:03.915066,1-2-2-2,607564,35.7710123062,80.6461572647,0
2023-06-11 15:06:03.915135,4-3-2-5,672,0,1.41143798828,0
2023-06-11 15:06:03.915165,3-3-2-4,1576,0,1.33442878723,0
2023-06-11 15:06:16.919456,2-3-2-3,187492,0.184535980225,0.184535980225,0
2023-06-11 15:06:16.919572,5-3-2-6,672,0.854253768921,0.854253768921,0
2023-06-11 15:06:16.919627,1-2-2-2,678608,402.937650681,367.166638374,15.3846153846
2023-06-11 15:06:16.919683,4-3-2-5,672,1.25300884247,1.25300884247,0
2023-06-11 15:06:16.919734,3-3-2-4,38364,0,0,0
2023-06-11 15:06:29.922449,2-3-2-3,373710,100.428104401,100.24356842,0
2023-06-11 15:06:29.922543,5-3-2-6,672,37.5390052795,36.6847515106,0
2023-06-11 15:06:29.922611,1-2-2-2,554944,216.0115242,186.92612648,0
2023-06-11 15:06:29.922676,4-3-2-5,44444,24.7241258621,23.4711170197,0
2023-06-11 15:06:29.922727,3-3-2-4,163513,1.19054317474,1.19054317474,0
2023-06-11 15:06:42.924630,2-3-2-3,716187,168.864369392,68.4362649918,7.69230769231
2023-06-11 15:06:42.924725,5-3-2-6,7068,4.97496128082,32.5640439987,0
2023-06-11 15:06:42.924781,1-2-2-2,716288,201.298475266,14.7130489349,0
2023-06-11 15:06:42.924818,4-3-2-5,177182,1.4933347702,23.2307910919,0
2023-06-11 15:06:42.924869,3-3-2-4,468494,7.96353816986,6.77299499512,0
2023-06-11 15:06:55.927115,2-3-2-3,649412,358.415961266,189.551591873,0
2023-06-11 15:06:55.927239,5-3-2-6,44838,1.43003463745,3.54492664337,0
2023-06-11 15:06:55.927277,1-2-2-2,649364,226.805329323,25.5068540573,0
2023-06-11 15:06:55.927310,4-3-2-5,182107,3.77309322357,2.27975845337,0
2023-06-11 15:06:55.927361,3-3-2-4,364329,0,7.96353816986,0
2023-06-11 15:07:08.929855,2-3-2-3,672436,272.839069366,85.5768918991,0
2023-06-11 15:07:08.929974,5-3-2-6,111609,0.553607940674,0.876426696777,0
2023-06-11 15:07:08.930027,1-2-2-2,672356,251.033902168,24.2285728455,0
2023-06-11 15:07:08.930079,4-3-2-5,276017,0.871181488037,2.90191173553,0
2023-06-11 15:07:08.930112,3-3-2-4,455737,2.14791297913,2.14791297913,0
2023-06-11 15:07:21.994473,2-3-2-3,628457,503.157973289,230.318903923,0
2023-06-11 15:07:21.994610,5-3-2-6,154737,0.551104545593,0.00250339508057,0
2023-06-11 15:07:21.994669,1-2-2-2,628532,414.410948753,163.377046585,0
2023-06-11 15:07:21.994725,4-3-2-5,296214,0.997424125671,0.126242637634,0
2023-06-11 15:07:21.994763,3-3-2-4,455627,3.70788574219,1.55997276306,0
2023-06-11 15:07:34.998370,2-3-2-3,726371,397.355318069,105.80265522,0
2023-06-11 15:07:34.998499,5-3-2-6,174596,1.10638141632,0.555276870728,0
2023-06-11 15:07:34.998560,1-2-2-2,726323,240.454554558,173.956394196,0
2023-06-11 15:07:34.998594,4-3-2-5,355187,1.84047222137,0.843048095703,0
2023-06-11 15:07:34.998623,3-3-2-4,554264,1.22547149658,2.48241424561,0
2023-06-11 15:07:48.000935,2-3-2-3,553699,386.667490005,10.687828064,0
2023-06-11 15:07:48.001033,5-3-2-6,145185,1.05941295624,0.046968460083,0
2023-06-11 15:07:48.001090,1-2-2-2,553747,228.629589081,11.824965477,0
2023-06-11 15:07:48.001146,4-3-2-5,274963,1.34801864624,0.492453575134,0
2023-06-11 15:07:48.001184,3-3-2-4,424392,31.2514305115,30.0259590149,0
2023-06-11 15:08:01.003415,2-3-2-3,736342,432.034015656,45.36652565,0
2023-06-11 15:08:01.003526,5-3-2-6,237635,1.46102905273,0.401616096497,0
2023-06-11 15:08:01.003580,1-2-2-2,736342,232.042431831,3.41284275055,0
2023-06-11 15:08:01.003628,4-3-2-5,429107,1.25598907471,0.0920295715332,0
2023-06-11 15:08:01.003693,3-3-2-4,589929,1.7329454422,29.5184850693,0
2023-06-11 15:08:14.006530,2-3-2-3,685745,211.674451828,220.359563828,0
2023-06-11 15:08:14.006624,5-3-2-6,223201,1.25455856323,0.206470489502,0
2023-06-11 15:08:14.006693,1-2-2-2,685697,241.29152298,9.24909114838,0
2023-06-11 15:08:14.006760,4-3-2-5,382827,1.19662284851,0.0593662261963,0
2023-06-11 15:08:14.006825,3-3-2-4,542368,2.45451927185,0.721573829651,0
2023-06-11 15:08:27.009261,2-3-2-3,569846,441.256046295,229.581594467,0
2023-06-11 15:08:27.009361,5-3-2-6,135998,1.28698348999,0.0324249267578,0
2023-06-11 15:08:27.009421,1-2-2-2,569899,261.073470116,19.7819471359,0
2023-06-11 15:08:27.009457,4-3-2-5,267840,1.13213062286,0.064492225647,0
2023-06-11 15:08:27.009525,3-3-2-4,386284,11.7764472961,9.32192802429,0
2023-06-11 15:08:40.012348,2-3-2-3,816484,147.605538368,293.650507927,7.69230769231
2023-06-11 15:08:40.012498,5-3-2-6,210876,19.6363925934,18.3494091034,0
2023-06-11 15:08:40.012556,1-2-2-2,816480,236.809134483,24.2643356323,0
2023-06-11 15:08:40.012611,4-3-2-5,479497,2.14040279388,1.00827217102,0
2023-06-11 15:08:40.012666,3-3-2-4,649785,21.1030244827,9.32657718658,0
2023-06-11 15:08:53.016137,2-3-2-3,554899,115.253448486,32.3520898819,0
2023-06-11 15:08:53.016239,5-3-2-6,216710,3.40795516968,16.2284374237,0
2023-06-11 15:08:53.016292,1-2-2-2,554851,237.153887749,0.344753265381,0
2023-06-11 15:08:53.016416,4-3-2-5,419736,38.8025045395,36.6621017456,0
2023-06-11 15:08:53.016456,3-3-2-4,554899,45.8484888077,24.745464325,0
2023-06-11 15:09:06.018926,2-3-2-3,737206,1.49738788605,113.7560606,0
2023-06-11 15:09:06.019060,5-3-2-6,219124,2.73537635803,0.672578811646,0
2023-06-11 15:09:06.019117,1-2-2-2,737254,224.493026733,12.6608610153,0
2023-06-11 15:09:06.019171,4-3-2-5,590454,21.3601589203,17.4423456192,0
2023-06-11 15:09:06.019225,3-3-2-4,737254,1.3325214386,44.5159673691,0
2023-06-11 15:09:19.021763,2-3-2-3,327182,1.70636177063,0.208973884583,0
2023-06-11 15:09:19.021868,5-3-2-6,295243,12.4379396439,9.70256328583,0
2023-06-11 15:09:19.021954,1-2-2-2,327134,0.639796257019,223.853230476,0
2023-06-11 15:09:19.022009,4-3-2-5,295291,1.18029117584,20.1798677444,0
2023-06-11 15:09:19.022064,3-3-2-4,327134,1.54900550842,0.216484069824,0
2023-06-11 15:09:32.024805,2-3-2-3,672,21.1645364761,19.4581747055,0
2023-06-11 15:09:32.024927,5-3-2-6,720,1.20997428894,11.2279653549,0
2023-06-11 15:09:32.024984,1-2-2-2,720,0.758409500122,0.118613243103,0
2023-06-11 15:09:32.025040,4-3-2-5,672,1.43587589264,0.255584716797,0
2023-06-11 15:09:32.025095,3-3-2-4,672,45.7448959351,44.1958904266,0
2023-06-11 15:09:45.027249,2-3-2-3,720,1.3016462326,19.8628902435,0
2023-06-11 15:09:45.027344,5-3-2-6,672,1.31809711456,0.108122825623,0
2023-06-11 15:09:45.027415,1-2-2-2,25758,85.9580039978,85.1995944977,0
2023-06-11 15:09:45.027467,4-3-2-5,672,1.39653682709,0.0393390655518,0
2023-06-11 15:09:45.027520,3-3-2-4,720,1.3552904129,44.3896055222,0
2023-06-11 15:09:58.029831,2-3-2-3,672,24.6074199677,23.305773735,0
2023-06-11 15:09:58.029940,5-3-2-6,672,0.95546245575,0.362634658813,0
2023-06-11 15:09:58.030036,1-2-2-2,552408,417.919516563,331.961512566,0
2023-06-11 15:09:58.030071,4-3-2-5,720,14.6889686584,13.2924318314,0
2023-06-11 15:09:58.030121,3-3-2-4,672,1.27959251404,0.0756978988647,0
2023-06-11 15:10:11.032348,2-3-2-3,2576,4.86314296722,19.7442770004,0
2023-06-11 15:10:11.032458,5-3-2-6,720,1.07955932617,0.124096870422,0
2023-06-11 15:10:11.032557,1-2-2-2,596108,424.328923225,6.40940666199,15.3846153846
2023-06-11 15:10:11.032616,4-3-2-5,672,15.8429145813,1.15394592285,0
2023-06-11 15:10:11.032650,3-3-2-4,720,0.812411308289,0.46718120575,0
2023-06-11 15:10:24.035496,2-3-2-3,80126,1.11842155457,3.74472141266,0
2023-06-11 15:10:24.035602,5-3-2-6,672,28.6775827408,27.5980234146,0
2023-06-11 15:10:24.035652,1-2-2-2,597860,380.084037781,44.2448854446,7.69230769231
2023-06-11 15:10:24.035762,4-3-2-5,720,1.05512142181,14.7877931595,0
2023-06-11 15:10:24.035824,3-3-2-4,3766,1.13356113434,0.32114982605,0
2023-06-11 15:10:37.040681,2-3-2-3,330752,146.716356277,145.597934723,0
2023-06-11 15:10:37.040801,5-3-2-6,720,1.25598907471,27.4215936661,0
2023-06-11 15:10:37.040853,1-2-2-2,684230,117.650032043,262.434005737,0
2023-06-11 15:10:37.040887,4-3-2-5,16360,1.52802467346,0.472903251648,0
2023-06-11 15:10:37.040988,3-3-2-4,77686,1.42955780029,0.295996665955,0
2023-06-11 15:10:50.043860,2-3-2-3,648313,55.9595823288,90.7567739487,15.3846153846
2023-06-11 15:10:50.043969,5-3-2-6,1107,1.37341022491,0.117421150208,0
2023-06-11 15:10:50.044028,1-2-2-2,648265,132.407069206,14.7570371628,0
2023-06-11 15:10:50.044101,4-3-2-5,103419,1.41394138336,0.1140832901,0
2023-06-11 15:10:50.044159,3-3-2-4,388129,4.6454668045,3.21590900421,0
2023-06-11 15:11:03.047209,2-3-2-3,623187,449.947595596,393.988013268,0
2023-06-11 15:11:03.047304,5-3-2-6,28683,10.6506347656,9.27722454071,0
2023-06-11 15:11:03.047358,1-2-2-2,623235,120.003819466,12.4032497406,0
2023-06-11 15:11:03.047394,4-3-2-5,116910,1.43039226532,0.016450881958,0
2023-06-11 15:11:03.047481,3-3-2-4,345174,24.6380567551,19.9925899506,0
2023-06-11 15:11:16.049387,2-3-2-3,599068,378.328084946,71.6195106506,7.69230769231
2023-06-11 15:11:16.049487,5-3-2-6,60555,1.21438503265,9.43624973297,0
2023-06-11 15:11:16.049544,1-2-2-2,599068,120.261073112,0.257253646851,0
